Country Name,Country Code,Indicator Name,Year,Value
Bosnia and Herzegovina,BIH,"Population, female (% of total population)",2005,52.18795687
Bosnia and Herzegovina,BIH,"Population, female (% of total population)",2006,52.21226938
Bosnia and Herzegovina,BIH,"Population, female (% of total population)",2007,52.2471087
Bosnia and Herzegovina,BIH,"Population, female (% of total population)",2008,52.2892076
Bosnia and Herzegovina,BIH,"Population, female (% of total population)",2009,52.33045878
Bosnia and Herzegovina,BIH,"Population, female (% of total population)",2010,52.36917715
Bosnia and Herzegovina,BIH,"Population, female (% of total population)",2011,52.40560821
Bosnia and Herzegovina,BIH,"Population, female (% of total population)",2012,52.44051069
Bosnia and Herzegovina,BIH,"Population, female (% of total population)",2013,52.46427512
Bosnia and Herzegovina,BIH,"Population, female (% of total population)",2014,52.47250289
Bosnia and Herzegovina,BIH,"Population, female (% of total population)",2015,52.47552892
Bosnia and Herzegovina,BIH,"Population, female (% of total population)",2016,52.47199614
Bosnia and Herzegovina,BIH,"Population, female (% of total population)",2017,52.45565134
Bosnia and Herzegovina,BIH,"Population, female (% of total population)",2018,52.45364629
Bosnia and Herzegovina,BIH,"Population, female (% of total population)",2019,52.4593839
Bosnia and Herzegovina,BIH,"Population, female (% of total population)",2020,52.45434781
Bosnia and Herzegovina,BIH,"Population, female (% of total population)",2021,52.4378195
Bosnia and Herzegovina,BIH,"Population, female (% of total population)",2022,52.44093083
Bosnia and Herzegovina,BIH,"Population, female (% of total population)",2023,52.44482623
Belarus,BLR,"Population, female (% of total population)",1960,55.24897789
Belarus,BLR,"Population, female (% of total population)",1961,55.08091285
Belarus,BLR,"Population, female (% of total population)",1962,54.92321723
Belarus,BLR,"Population, female (% of total population)",1963,54.77125056
Belarus,BLR,"Population, female (% of total population)",1964,54.63258753
Belarus,BLR,"Population, female (% of total population)",1965,54.50692051
Belarus,BLR,"Population, female (% of total population)",1966,54.3867448
Belarus,BLR,"Population, female (% of total population)",1967,54.2701201
Belarus,BLR,"Population, female (% of total population)",1968,54.16031216
Belarus,BLR,"Population, female (% of total population)",1969,54.05923907
Belarus,BLR,"Population, female (% of total population)",1970,53.97910303
Belarus,BLR,"Population, female (% of total population)",1971,53.92005373
Belarus,BLR,"Population, female (% of total population)",1972,53.86243998
Belarus,BLR,"Population, female (% of total population)",1973,53.80471386
Belarus,BLR,"Population, female (% of total population)",1974,53.75050806
Belarus,BLR,"Population, female (% of total population)",1975,53.70411442
Belarus,BLR,"Population, female (% of total population)",1976,53.66395934
Belarus,BLR,"Population, female (% of total population)",1977,53.63028122
Belarus,BLR,"Population, female (% of total population)",1978,53.60432773
Belarus,BLR,"Population, female (% of total population)",1979,53.56407018
Belarus,BLR,"Population, female (% of total population)",1980,53.51696367
Belarus,BLR,"Population, female (% of total population)",1981,53.47711646
Belarus,BLR,"Population, female (% of total population)",1982,53.43999554
Belarus,BLR,"Population, female (% of total population)",1983,53.4069702
Belarus,BLR,"Population, female (% of total population)",1984,53.37470006
Belarus,BLR,"Population, female (% of total population)",1985,53.34866021
Belarus,BLR,"Population, female (% of total population)",1986,53.31894151
Belarus,BLR,"Population, female (% of total population)",1987,53.28475318
Belarus,BLR,"Population, female (% of total population)",1988,53.22121283
Belarus,BLR,"Population, female (% of total population)",1989,53.14810777
Belarus,BLR,"Population, female (% of total population)",1990,53.10552646
Belarus,BLR,"Population, female (% of total population)",1991,53.0750531
Belarus,BLR,"Population, female (% of total population)",1992,53.02634357
Belarus,BLR,"Population, female (% of total population)",1993,52.97845854
Belarus,BLR,"Population, female (% of total population)",1994,53.09175678
Belarus,BLR,"Population, female (% of total population)",1995,53.20384558
Belarus,BLR,"Population, female (% of total population)",1996,53.17444029
Belarus,BLR,"Population, female (% of total population)",1997,53.14043704
Belarus,BLR,"Population, female (% of total population)",1998,53.11590733
Belarus,BLR,"Population, female (% of total population)",1999,53.13024723
Belarus,BLR,"Population, female (% of total population)",2000,53.16664587
Belarus,BLR,"Population, female (% of total population)",2001,53.19545606
Belarus,BLR,"Population, female (% of total population)",2002,53.23335341
Belarus,BLR,"Population, female (% of total population)",2003,53.28139031
Belarus,BLR,"Population, female (% of total population)",2004,53.3271235
Belarus,BLR,"Population, female (% of total population)",2005,53.37792172
Belarus,BLR,"Population, female (% of total population)",2006,53.42784935
Belarus,BLR,"Population, female (% of total population)",2007,53.46273512
Belarus,BLR,"Population, female (% of total population)",2008,53.48549189
Belarus,BLR,"Population, female (% of total population)",2009,53.49672011
Belarus,BLR,"Population, female (% of total population)",2010,53.50623428
Belarus,BLR,"Population, female (% of total population)",2011,53.52409837
Belarus,BLR,"Population, female (% of total population)",2012,53.53359166
Belarus,BLR,"Population, female (% of total population)",2013,53.52443015
Belarus,BLR,"Population, female (% of total population)",2014,53.50343323
Belarus,BLR,"Population, female (% of total population)",2015,53.47280268
Belarus,BLR,"Population, female (% of total population)",2016,53.4395024
Belarus,BLR,"Population, female (% of total population)",2017,53.41859428
Belarus,BLR,"Population, female (% of total population)",2018,53.39869669
Belarus,BLR,"Population, female (% of total population)",2019,53.38083519
Belarus,BLR,"Population, female (% of total population)",2020,53.38654579
Belarus,BLR,"Population, female (% of total population)",2021,53.40300016
Belarus,BLR,"Population, female (% of total population)",2022,53.40402231
Belarus,BLR,"Population, female (% of total population)",2023,53.39625788
Belize,BLZ,"Population, female (% of total population)",1960,50.50099103
Belize,BLZ,"Population, female (% of total population)",1961,50.42079631
Belize,BLZ,"Population, female (% of total population)",1962,50.3378695
Belize,BLZ,"Population, female (% of total population)",1963,50.2654401
Belize,BLZ,"Population, female (% of total population)",1964,50.20176371
Belize,BLZ,"Population, female (% of total population)",1965,50.13852268
Belize,BLZ,"Population, female (% of total population)",1966,50.08201659
Belize,BLZ,"Population, female (% of total population)",1967,50.03145445
Belize,BLZ,"Population, female (% of total population)",1968,49.98082187
Belize,BLZ,"Population, female (% of total population)",1969,49.92799051
Belize,BLZ,"Population, female (% of total population)",1970,49.87162073
Belize,BLZ,"Population, female (% of total population)",1971,49.81841278
Belize,BLZ,"Population, female (% of total population)",1972,49.76418878
Belize,BLZ,"Population, female (% of total population)",1973,49.70579861
Belize,BLZ,"Population, female (% of total population)",1974,49.64660727
Belize,BLZ,"Population, female (% of total population)",1975,49.59811636
Belize,BLZ,"Population, female (% of total population)",1976,49.55784792
Belize,BLZ,"Population, female (% of total population)",1977,49.51540618
Belize,BLZ,"Population, female (% of total population)",1978,49.47121034
Belize,BLZ,"Population, female (% of total population)",1979,49.42721825
Belize,BLZ,"Population, female (% of total population)",1980,49.39129476
Belize,BLZ,"Population, female (% of total population)",1981,49.37056827
Belize,BLZ,"Population, female (% of total population)",1982,49.36085691
Belize,BLZ,"Population, female (% of total population)",1983,49.35826893
Belize,BLZ,"Population, female (% of total population)",1984,49.3589263
Belize,BLZ,"Population, female (% of total population)",1985,49.36079025
Belize,BLZ,"Population, female (% of total population)",1986,49.36557766
Belize,BLZ,"Population, female (% of total population)",1987,49.37112241
Belize,BLZ,"Population, female (% of total population)",1988,49.37807182
Belize,BLZ,"Population, female (% of total population)",1989,49.38277119
Belize,BLZ,"Population, female (% of total population)",1990,49.38577086
Belize,BLZ,"Population, female (% of total population)",1991,49.37339607
Belize,BLZ,"Population, female (% of total population)",1992,49.36565035
Belize,BLZ,"Population, female (% of total population)",1993,49.37609671
Belize,BLZ,"Population, female (% of total population)",1994,49.38471893
Belize,BLZ,"Population, female (% of total population)",1995,49.39308142
Belize,BLZ,"Population, female (% of total population)",1996,49.40017403
Belize,BLZ,"Population, female (% of total population)",1997,49.40743636
Belize,BLZ,"Population, female (% of total population)",1998,49.41755894
Belize,BLZ,"Population, female (% of total population)",1999,49.42803937
Belize,BLZ,"Population, female (% of total population)",2000,49.44019934
Belize,BLZ,"Population, female (% of total population)",2001,49.4762016
Belize,BLZ,"Population, female (% of total population)",2002,49.53497729
Belize,BLZ,"Population, female (% of total population)",2003,49.59606643
Belize,BLZ,"Population, female (% of total population)",2004,49.65695945
Belize,BLZ,"Population, female (% of total population)",2005,49.71633462
Belize,BLZ,"Population, female (% of total population)",2006,49.77473174
Belize,BLZ,"Population, female (% of total population)",2007,49.82978723
Belize,BLZ,"Population, female (% of total population)",2008,49.88089801
Belize,BLZ,"Population, female (% of total population)",2009,49.92930579
Belize,BLZ,"Population, female (% of total population)",2010,49.92458899
Belize,BLZ,"Population, female (% of total population)",2011,49.87106551
Belize,BLZ,"Population, female (% of total population)",2012,49.82357198
Belize,BLZ,"Population, female (% of total population)",2013,49.78133983
Belize,BLZ,"Population, female (% of total population)",2014,49.74435547
Belize,BLZ,"Population, female (% of total population)",2015,49.7091204
Belize,BLZ,"Population, female (% of total population)",2016,49.63792654
Belize,BLZ,"Population, female (% of total population)",2017,49.56899901
Belize,BLZ,"Population, female (% of total population)",2018,49.5653912
Belize,BLZ,"Population, female (% of total population)",2019,49.6086339
Belize,BLZ,"Population, female (% of total population)",2020,49.6526454
Belize,BLZ,"Population, female (% of total population)",2021,49.68900738
Belize,BLZ,"Population, female (% of total population)",2022,49.61599869
Belize,BLZ,"Population, female (% of total population)",2023,49.52956172
Bermuda,BMU,"Population, female (% of total population)",1960,48.86156325
Bermuda,BMU,"Population, female (% of total population)",1961,48.82313383
Bermuda,BMU,"Population, female (% of total population)",1962,48.71609403
Bermuda,BMU,"Population, female (% of total population)",1963,48.63034848
Bermuda,BMU,"Population, female (% of total population)",1964,48.55745405
Bermuda,BMU,"Population, female (% of total population)",1965,48.48401846
Bermuda,BMU,"Population, female (% of total population)",1966,48.40012362
Bermuda,BMU,"Population, female (% of total population)",1967,48.2954316
Bermuda,BMU,"Population, female (% of total population)",1968,48.18466788
Bermuda,BMU,"Population, female (% of total population)",1969,48.06946421
Bermuda,BMU,"Population, female (% of total population)",1970,48.01151079
Bermuda,BMU,"Population, female (% of total population)",1971,48.04683787
Bermuda,BMU,"Population, female (% of total population)",1972,48.10045074
Bermuda,BMU,"Population, female (% of total population)",1973,48.14807819
Bermuda,BMU,"Population, female (% of total population)",1974,48.19156756
Bermuda,BMU,"Population, female (% of total population)",1975,48.2325704
Bermuda,BMU,"Population, female (% of total population)",1976,48.39127983
Bermuda,BMU,"Population, female (% of total population)",1977,48.65812719
Bermuda,BMU,"Population, female (% of total population)",1978,48.92290992
Bermuda,BMU,"Population, female (% of total population)",1979,49.17224112
Bermuda,BMU,"Population, female (% of total population)",1980,49.31529819
Bermuda,BMU,"Population, female (% of total population)",1981,49.36200159
Bermuda,BMU,"Population, female (% of total population)",1982,49.41438211
Bermuda,BMU,"Population, female (% of total population)",1983,49.47239667
Bermuda,BMU,"Population, female (% of total population)",1984,49.52147906
Bermuda,BMU,"Population, female (% of total population)",1985,49.57423443
Bermuda,BMU,"Population, female (% of total population)",1986,49.62605117
Bermuda,BMU,"Population, female (% of total population)",1987,49.68097396
Bermuda,BMU,"Population, female (% of total population)",1988,49.73456322
Bermuda,BMU,"Population, female (% of total population)",1989,49.78207215
Bermuda,BMU,"Population, female (% of total population)",1990,49.81931269
Bermuda,BMU,"Population, female (% of total population)",1991,49.86117099
Bermuda,BMU,"Population, female (% of total population)",1992,49.90925901
Bermuda,BMU,"Population, female (% of total population)",1993,49.95154297
Bermuda,BMU,"Population, female (% of total population)",1994,49.99324256
Bermuda,BMU,"Population, female (% of total population)",1995,50.04031852
Bermuda,BMU,"Population, female (% of total population)",1996,50.08610168
Bermuda,BMU,"Population, female (% of total population)",1997,50.11383087
Bermuda,BMU,"Population, female (% of total population)",1998,50.11461271
Bermuda,BMU,"Population, female (% of total population)",1999,50.11206544
Bermuda,BMU,"Population, female (% of total population)",2000,50.13241052
Bermuda,BMU,"Population, female (% of total population)",2001,50.17133251
Bermuda,BMU,"Population, female (% of total population)",2002,50.19954298
Bermuda,BMU,"Population, female (% of total population)",2003,50.22842029
Bermuda,BMU,"Population, female (% of total population)",2004,50.27096155
Bermuda,BMU,"Population, female (% of total population)",2005,50.31334216
Bermuda,BMU,"Population, female (% of total population)",2006,50.35729633
Bermuda,BMU,"Population, female (% of total population)",2007,50.37454372
Bermuda,BMU,"Population, female (% of total population)",2008,50.34281201
Bermuda,BMU,"Population, female (% of total population)",2009,50.28238811
Bermuda,BMU,"Population, female (% of total population)",2010,50.27461319
Bermuda,BMU,"Population, female (% of total population)",2011,50.33578108
Bermuda,BMU,"Population, female (% of total population)",2012,50.39829057
Bermuda,BMU,"Population, female (% of total population)",2013,50.41920312
Bermuda,BMU,"Population, female (% of total population)",2014,50.39745628
Bermuda,BMU,"Population, female (% of total population)",2015,50.36793092
Bermuda,BMU,"Population, female (% of total population)",2016,50.37746852
Bermuda,BMU,"Population, female (% of total population)",2017,50.46320326
Bermuda,BMU,"Population, female (% of total population)",2018,50.58357225
Bermuda,BMU,"Population, female (% of total population)",2019,50.70117148
Bermuda,BMU,"Population, female (% of total population)",2020,50.80767916
Bermuda,BMU,"Population, female (% of total population)",2021,50.91572825
Bermuda,BMU,"Population, female (% of total population)",2022,50.99074889
Bermuda,BMU,"Population, female (% of total population)",2023,51.03479188
Bolivia,BOL,"Population, female (% of total population)",1960,50.75163641
Bolivia,BOL,"Population, female (% of total population)",1961,50.74695711
Bolivia,BOL,"Population, female (% of total population)",1962,50.74004042
Bolivia,BOL,"Population, female (% of total population)",1963,50.73112811
Bolivia,BOL,"Population, female (% of total population)",1964,50.72153955
Bolivia,BOL,"Population, female (% of total population)",1965,50.71134918
Bolivia,BOL,"Population, female (% of total population)",1966,50.70062269
Bolivia,BOL,"Population, female (% of total population)",1967,50.68865473
Bolivia,BOL,"Population, female (% of total population)",1968,50.67494596
Bolivia,BOL,"Population, female (% of total population)",1969,50.65925736
Bolivia,BOL,"Population, female (% of total population)",1970,50.6424169
Bolivia,BOL,"Population, female (% of total population)",1971,50.62476261
Bolivia,BOL,"Population, female (% of total population)",1972,50.60439769
Bolivia,BOL,"Population, female (% of total population)",1973,50.58231844
Bolivia,BOL,"Population, female (% of total population)",1974,50.55918635
Bolivia,BOL,"Population, female (% of total population)",1975,50.53504206
Bolivia,BOL,"Population, female (% of total population)",1976,50.50990241
Bolivia,BOL,"Population, female (% of total population)",1977,50.48364375
Bolivia,BOL,"Population, female (% of total population)",1978,50.45626706
Bolivia,BOL,"Population, female (% of total population)",1979,50.42745774
Bolivia,BOL,"Population, female (% of total population)",1980,50.39831384
Bolivia,BOL,"Population, female (% of total population)",1981,50.36954133
Bolivia,BOL,"Population, female (% of total population)",1982,50.34102193
Bolivia,BOL,"Population, female (% of total population)",1983,50.31355194
Bolivia,BOL,"Population, female (% of total population)",1984,50.28806718
Bolivia,BOL,"Population, female (% of total population)",1985,50.2632795
Bolivia,BOL,"Population, female (% of total population)",1986,50.23865014
Bolivia,BOL,"Population, female (% of total population)",1987,50.21490813
Bolivia,BOL,"Population, female (% of total population)",1988,50.19244361
Bolivia,BOL,"Population, female (% of total population)",1989,50.17211259
Bolivia,BOL,"Population, female (% of total population)",1990,50.15301238
Bolivia,BOL,"Population, female (% of total population)",1991,50.13363479
Bolivia,BOL,"Population, female (% of total population)",1992,50.11527744
Bolivia,BOL,"Population, female (% of total population)",1993,50.05649676
Bolivia,BOL,"Population, female (% of total population)",1994,49.95964967
Bolivia,BOL,"Population, female (% of total population)",1995,49.8676009
Bolivia,BOL,"Population, female (% of total population)",1996,49.77910018
Bolivia,BOL,"Population, female (% of total population)",1997,49.69424209
Bolivia,BOL,"Population, female (% of total population)",1998,49.61402046
Bolivia,BOL,"Population, female (% of total population)",1999,49.53915019
Bolivia,BOL,"Population, female (% of total population)",2000,49.47063933
Bolivia,BOL,"Population, female (% of total population)",2001,49.41166968
Bolivia,BOL,"Population, female (% of total population)",2002,49.39415907
Bolivia,BOL,"Population, female (% of total population)",2003,49.41162003
Bolivia,BOL,"Population, female (% of total population)",2004,49.42908669
Bolivia,BOL,"Population, female (% of total population)",2005,49.44640143
Bolivia,BOL,"Population, female (% of total population)",2006,49.46302069
Bolivia,BOL,"Population, female (% of total population)",2007,49.47948881
Bolivia,BOL,"Population, female (% of total population)",2008,49.4960845
Bolivia,BOL,"Population, female (% of total population)",2009,49.51174963
Bolivia,BOL,"Population, female (% of total population)",2010,49.52713741
Bolivia,BOL,"Population, female (% of total population)",2011,49.5424599
Bolivia,BOL,"Population, female (% of total population)",2012,49.55747096
Bolivia,BOL,"Population, female (% of total population)",2013,49.57279623
Bolivia,BOL,"Population, female (% of total population)",2014,49.5885016
Bolivia,BOL,"Population, female (% of total population)",2015,49.60431532
Bolivia,BOL,"Population, female (% of total population)",2016,49.62035395
Bolivia,BOL,"Population, female (% of total population)",2017,49.63714413
Bolivia,BOL,"Population, female (% of total population)",2018,49.65461654
Bolivia,BOL,"Population, female (% of total population)",2019,49.6723097
Bolivia,BOL,"Population, female (% of total population)",2020,49.72990274
Bolivia,BOL,"Population, female (% of total population)",2021,49.82187016
Bolivia,BOL,"Population, female (% of total population)",2022,49.87436197
Bolivia,BOL,"Population, female (% of total population)",2023,49.88850602
Brazil,BRA,"Population, female (% of total population)",1960,49.87010508
Brazil,BRA,"Population, female (% of total population)",1961,49.88988405
Brazil,BRA,"Population, female (% of total population)",1962,49.90887699
Brazil,BRA,"Population, female (% of total population)",1963,49.92724366
Brazil,BRA,"Population, female (% of total population)",1964,49.94523589
Brazil,BRA,"Population, female (% of total population)",1965,49.96301253
Brazil,BRA,"Population, female (% of total population)",1966,49.98042532
Brazil,BRA,"Population, female (% of total population)",1967,49.99725087
Brazil,BRA,"Population, female (% of total population)",1968,50.01338201
Brazil,BRA,"Population, female (% of total population)",1969,50.02878261
Brazil,BRA,"Population, female (% of total population)",1970,50.04333548
Brazil,BRA,"Population, female (% of total population)",1971,50.05701342
Brazil,BRA,"Population, female (% of total population)",1972,50.06973563
Brazil,BRA,"Population, female (% of total population)",1973,50.08130819
Brazil,BRA,"Population, female (% of total population)",1974,50.09167123
Brazil,BRA,"Population, female (% of total population)",1975,50.1004873
Brazil,BRA,"Population, female (% of total population)",1976,50.10763805
Brazil,BRA,"Population, female (% of total population)",1977,50.1133986
Brazil,BRA,"Population, female (% of total population)",1978,50.11814696
Brazil,BRA,"Population, female (% of total population)",1979,50.12243622
Brazil,BRA,"Population, female (% of total population)",1980,50.12619231
Brazil,BRA,"Population, female (% of total population)",1981,50.12910607
Brazil,BRA,"Population, female (% of total population)",1982,50.13138737
Brazil,BRA,"Population, female (% of total population)",1983,50.13327329
Brazil,BRA,"Population, female (% of total population)",1984,50.13497892
Brazil,BRA,"Population, female (% of total population)",1985,50.13687465
Brazil,BRA,"Population, female (% of total population)",1986,50.13915068
Brazil,BRA,"Population, female (% of total population)",1987,50.14190077
Brazil,BRA,"Population, female (% of total population)",1988,50.14576292
Brazil,BRA,"Population, female (% of total population)",1989,50.15165494
Brazil,BRA,"Population, female (% of total population)",1990,50.16023423
Brazil,BRA,"Population, female (% of total population)",1991,50.17155596
Brazil,BRA,"Population, female (% of total population)",1992,50.18544149
Brazil,BRA,"Population, female (% of total population)",1993,50.20129204
Brazil,BRA,"Population, female (% of total population)",1994,50.21800144
Brazil,BRA,"Population, female (% of total population)",1995,50.23477004
Brazil,BRA,"Population, female (% of total population)",1996,50.25131492
Brazil,BRA,"Population, female (% of total population)",1997,50.26770374
Brazil,BRA,"Population, female (% of total population)",1998,50.28402961
Brazil,BRA,"Population, female (% of total population)",1999,50.30076839
Brazil,BRA,"Population, female (% of total population)",2000,50.31853809
Brazil,BRA,"Population, female (% of total population)",2001,50.33741233
Brazil,BRA,"Population, female (% of total population)",2002,50.3571737
Brazil,BRA,"Population, female (% of total population)",2003,50.37747334
Brazil,BRA,"Population, female (% of total population)",2004,50.39787323
Brazil,BRA,"Population, female (% of total population)",2005,50.41805184
Brazil,BRA,"Population, female (% of total population)",2006,50.4379812
Brazil,BRA,"Population, female (% of total population)",2007,50.45803812
Brazil,BRA,"Population, female (% of total population)",2008,50.47850051
Brazil,BRA,"Population, female (% of total population)",2009,50.4991104
Brazil,BRA,"Population, female (% of total population)",2010,50.519667
Brazil,BRA,"Population, female (% of total population)",2011,50.5403894
Brazil,BRA,"Population, female (% of total population)",2012,50.56115696
Brazil,BRA,"Population, female (% of total population)",2013,50.58145324
Brazil,BRA,"Population, female (% of total population)",2014,50.60124234
Brazil,BRA,"Population, female (% of total population)",2015,50.61996241
Brazil,BRA,"Population, female (% of total population)",2016,50.63937165
Brazil,BRA,"Population, female (% of total population)",2017,50.65949256
Brazil,BRA,"Population, female (% of total population)",2018,50.67882494
Brazil,BRA,"Population, female (% of total population)",2019,50.69749791
Brazil,BRA,"Population, female (% of total population)",2020,50.71213577
Brazil,BRA,"Population, female (% of total population)",2021,50.73427814
Brazil,BRA,"Population, female (% of total population)",2022,50.76282623
Brazil,BRA,"Population, female (% of total population)",2023,50.78492838
Barbados,BRB,"Population, female (% of total population)",1960,52.17547598
Barbados,BRB,"Population, female (% of total population)",1961,52.04805531
Barbados,BRB,"Population, female (% of total population)",1962,51.9322008
Barbados,BRB,"Population, female (% of total population)",1963,51.81914235
Barbados,BRB,"Population, female (% of total population)",1964,51.70946582
Barbados,BRB,"Population, female (% of total population)",1965,51.6048792
Barbados,BRB,"Population, female (% of total population)",1966,51.5053307
Barbados,BRB,"Population, female (% of total population)",1967,51.4150657
Barbados,BRB,"Population, female (% of total population)",1968,51.33298463
Barbados,BRB,"Population, female (% of total population)",1969,51.25539702
Barbados,BRB,"Population, female (% of total population)",1970,51.18590785
Barbados,BRB,"Population, female (% of total population)",1971,51.12333847
Barbados,BRB,"Population, female (% of total population)",1972,51.06465645
Barbados,BRB,"Population, female (% of total population)",1973,51.01109771
Barbados,BRB,"Population, female (% of total population)",1974,50.96360512
Barbados,BRB,"Population, female (% of total population)",1975,50.91908032
Barbados,BRB,"Population, female (% of total population)",1976,50.87813492
Barbados,BRB,"Population, female (% of total population)",1977,50.83973834
Barbados,BRB,"Population, female (% of total population)",1978,50.80560204
Barbados,BRB,"Population, female (% of total population)",1979,50.7740739
Barbados,BRB,"Population, female (% of total population)",1980,50.8027067
Barbados,BRB,"Population, female (% of total population)",1981,50.8916998
Barbados,BRB,"Population, female (% of total population)",1982,50.97828492
Barbados,BRB,"Population, female (% of total population)",1983,51.06656903
Barbados,BRB,"Population, female (% of total population)",1984,51.15801036
Barbados,BRB,"Population, female (% of total population)",1985,51.25127042
Barbados,BRB,"Population, female (% of total population)",1986,51.34615909
Barbados,BRB,"Population, female (% of total population)",1987,51.44200871
Barbados,BRB,"Population, female (% of total population)",1988,51.53591297
Barbados,BRB,"Population, female (% of total population)",1989,51.62857552
Barbados,BRB,"Population, female (% of total population)",1990,51.65770107
Barbados,BRB,"Population, female (% of total population)",1991,51.65091066
Barbados,BRB,"Population, female (% of total population)",1992,51.67175121
Barbados,BRB,"Population, female (% of total population)",1993,51.69580158
Barbados,BRB,"Population, female (% of total population)",1994,51.72502102
Barbados,BRB,"Population, female (% of total population)",1995,51.75736529
Barbados,BRB,"Population, female (% of total population)",1996,51.79367325
Barbados,BRB,"Population, female (% of total population)",1997,51.83142714
Barbados,BRB,"Population, female (% of total population)",1998,51.86483562
Barbados,BRB,"Population, female (% of total population)",1999,51.89340119
Barbados,BRB,"Population, female (% of total population)",2000,51.88752323
Barbados,BRB,"Population, female (% of total population)",2001,51.88873011
Barbados,BRB,"Population, female (% of total population)",2002,51.92770719
Barbados,BRB,"Population, female (% of total population)",2003,51.96688929
Barbados,BRB,"Population, female (% of total population)",2004,52.00787136
Barbados,BRB,"Population, female (% of total population)",2005,52.05260749
Barbados,BRB,"Population, female (% of total population)",2006,52.10146592
Barbados,BRB,"Population, female (% of total population)",2007,52.14660381
Barbados,BRB,"Population, female (% of total population)",2008,52.18488165
Barbados,BRB,"Population, female (% of total population)",2009,52.22419215
Barbados,BRB,"Population, female (% of total population)",2010,52.23166438
Barbados,BRB,"Population, female (% of total population)",2011,52.20721373
Barbados,BRB,"Population, female (% of total population)",2012,52.1842434
Barbados,BRB,"Population, female (% of total population)",2013,52.16393856
Barbados,BRB,"Population, female (% of total population)",2014,52.14479716
Barbados,BRB,"Population, female (% of total population)",2015,52.12516578
Barbados,BRB,"Population, female (% of total population)",2016,52.10713992
Barbados,BRB,"Population, female (% of total population)",2017,52.0896167
Barbados,BRB,"Population, female (% of total population)",2018,52.07260162
Barbados,BRB,"Population, female (% of total population)",2019,52.05702561
Barbados,BRB,"Population, female (% of total population)",2020,52.03995783
Barbados,BRB,"Population, female (% of total population)",2021,52.02607152
Barbados,BRB,"Population, female (% of total population)",2022,52.03583206
Barbados,BRB,"Population, female (% of total population)",2023,52.05553686
Brunei Darussalam,BRN,"Population, female (% of total population)",1960,46.77238616
Brunei Darussalam,BRN,"Population, female (% of total population)",1961,46.5152727
Brunei Darussalam,BRN,"Population, female (% of total population)",1962,46.27012273
Brunei Darussalam,BRN,"Population, female (% of total population)",1963,46.03795967
Brunei Darussalam,BRN,"Population, female (% of total population)",1964,45.80823625
Brunei Darussalam,BRN,"Population, female (% of total population)",1965,45.58454682
Brunei Darussalam,BRN,"Population, female (% of total population)",1966,45.37601187
Brunei Darussalam,BRN,"Population, female (% of total population)",1967,45.18208186
Brunei Darussalam,BRN,"Population, female (% of total population)",1968,45.00800177
Brunei Darussalam,BRN,"Population, female (% of total population)",1969,44.85948602
Brunei Darussalam,BRN,"Population, female (% of total population)",1970,44.66323314
Brunei Darussalam,BRN,"Population, female (% of total population)",1971,44.46095953
Brunei Darussalam,BRN,"Population, female (% of total population)",1972,44.39654263
Brunei Darussalam,BRN,"Population, female (% of total population)",1973,44.40591708
Brunei Darussalam,BRN,"Population, female (% of total population)",1974,44.40572267
Brunei Darussalam,BRN,"Population, female (% of total population)",1975,44.39207698
Brunei Darussalam,BRN,"Population, female (% of total population)",1976,44.36389863
Brunei Darussalam,BRN,"Population, female (% of total population)",1977,44.33148035
Brunei Darussalam,BRN,"Population, female (% of total population)",1978,44.33624574
Brunei Darussalam,BRN,"Population, female (% of total population)",1979,44.36931195
Brunei Darussalam,BRN,"Population, female (% of total population)",1980,44.3917877
Brunei Darussalam,BRN,"Population, female (% of total population)",1981,44.40271491
Brunei Darussalam,BRN,"Population, female (% of total population)",1982,44.47477847
Brunei Darussalam,BRN,"Population, female (% of total population)",1983,44.6080658
Brunei Darussalam,BRN,"Population, female (% of total population)",1984,44.73778702
Brunei Darussalam,BRN,"Population, female (% of total population)",1985,44.86570437
Brunei Darussalam,BRN,"Population, female (% of total population)",1986,44.98843247
Brunei Darussalam,BRN,"Population, female (% of total population)",1987,45.09621141
Brunei Darussalam,BRN,"Population, female (% of total population)",1988,45.17873746
Brunei Darussalam,BRN,"Population, female (% of total population)",1989,45.23894947
Brunei Darussalam,BRN,"Population, female (% of total population)",1990,45.29323285
Brunei Darussalam,BRN,"Population, female (% of total population)",1991,45.37197825
Brunei Darussalam,BRN,"Population, female (% of total population)",1992,45.47064927
Brunei Darussalam,BRN,"Population, female (% of total population)",1993,45.56200627
Brunei Darussalam,BRN,"Population, female (% of total population)",1994,45.64734539
Brunei Darussalam,BRN,"Population, female (% of total population)",1995,45.72727647
Brunei Darussalam,BRN,"Population, female (% of total population)",1996,45.80221003
Brunei Darussalam,BRN,"Population, female (% of total population)",1997,45.87395731
Brunei Darussalam,BRN,"Population, female (% of total population)",1998,45.94170655
Brunei Darussalam,BRN,"Population, female (% of total population)",1999,46.00592966
Brunei Darussalam,BRN,"Population, female (% of total population)",2000,46.0676911
Brunei Darussalam,BRN,"Population, female (% of total population)",2001,46.12728555
Brunei Darussalam,BRN,"Population, female (% of total population)",2002,46.18523964
Brunei Darussalam,BRN,"Population, female (% of total population)",2003,46.2414572
Brunei Darussalam,BRN,"Population, female (% of total population)",2004,46.29537276
